Season,DayNum,team_1_id,team_1_name,team_1_games_played,team_1_wins,team_1_losses,team_1_points_scored,team_1_points_allowed,team_2_id,team_2_name,team_2_games_played,team_2_wins,team_2_losses,team_2_points_scored,team_2_points_allowed,is_neutral,team_1_won
2007,16,1173,Dayton,1,1,0,78,62,1299,NC A&T,3,0,3,198,236,0,1
2007,17,1117,Arkansas St,3,0,3,172,221,1132,Bowling Green,0,0,0,0,0,0,1
2007,17,1310,Niagara,0,0,0,0,0,1127,Binghamton,1,0,1,59,73,0,0
2007,17,1431,UTEP,3,2,1,192,201,1413,UC Davis,2,0,2,163,211,0,1
2007,17,1348,Rhode Island,1,0,1,99,102,1407,Troy,1,0,1,68,71,1,0
2007,17,1406,Towson,1,1,0,78,64,1359,Samford,1,0,1,54,79,0,1
2007,17,1379,Southern Miss,0,0,0,0,0,1404,TN Martin,3,1,2,194,214,0,1
2007,17,1425,USC,0,0,0,0,0,1376,South Carolina,2,1,1,107,119,0,0
2007,17,1328,Oklahoma,1,1,0,99,36,1251,Liberty,0,0,0,0,0,0,1
2007,17,1144,Campbell,0,0,0,0,0,1157,Coastal Car,1,0,1,46,79,0,1
2007,17,1149,Charleston So,1,0,1,69,88,1154,Citadel,2,0,2,94,148,0,1
2007,17,1272,Memphis,0,0,0,0,0,1238,Jackson St,3,0,3,190,272,0,1
2007,17,1385,St John's,2,2,0,146,102,1268,Maryland,3,3,0,276,192,0,0
2007,17,1355,S Dakota St,3,0,3,205,279,1225,Idaho,1,0,1,76,91,0,0
2007,17,1210,Georgia Tech,2,2,0,183,119,1209,Georgia St,1,0,1,66,72,0,1
2007,17,1196,Florida,2,2,0,165,94,1239,Jacksonville,1,0,1,64,67,0,1
2007,17,1181,Duke,2,2,0,158,91,1422,UNC Greensboro,2,0,2,136,151,0,1
2007,17,1277,Michigan St,3,3,0,204,136,1400,Texas,2,2,0,195,110,1,1
2007,17,1281,Missouri,3,3,0,234,183,1252,Lipscomb,1,1,0,67,64,0,1
2007,18,1326,Ohio St,3,3,0,275,203,1184,E Kentucky,1,1,0,70,53,0,1
2007,18,1329,Oklahoma St,2,2,0,174,126,1411,TX Southern,1,0,1,64,72,0,1
2007,18,1330,Old Dominion,3,2,1,193,175,1194,FL Atlantic,2,0,2,120,180,0,1
2007,18,1332,Oregon,3,3,0,277,206,1414,UC Irvine,4,2,2,234,242,0,1
2007,18,1338,Pittsburgh,2,2,0,153,117,1318,Northeastern,1,0,1,58,81,0,1
2007,18,1339,Portland,3,0,3,156,184,1286,Montana St,2,0,2,93,157,0,1
2007,18,1345,Purdue,1,1,0,90,58,1441,W Carolina,1,1,0,61,46,0,1
2007,18,1350,Richmond,1,1,0,71,67,1110,American Univ,2,2,0,156,138,0,1
2007,18,1268,Maryland,4,4,0,368,252,1277,Michigan St,4,4,0,267,197,1,1
2007,18,1269,Massachusetts,1,1,0,98,61,1324,Oakland,1,1,0,74,57,1,1
2007,18,1104,Alabama,1,1,0,96,65,1292,MTSU,1,0,1,52,83,1,1
2007,18,1138,Buffalo,2,1,1,133,146,1156,Cleveland St,1,0,1,74,79,1,1
2007,18,1155,Clemson,4,4,0,301,237,1111,Appalachian St,0,0,0,0,0,0,1
2007,18,1107,SUNY Albany,1,1,0,55,49,1174,Delaware,1,0,1,62,78,0,1
2007,18,1120,Auburn,1,1,0,71,68,1445,W Salem St,3,0,3,162,214,0,1
2007,18,1203,G Washington,2,2,0,164,106,1255,Longwood,2,1,1,128,129,0,1
2007,18,1301,NC State,1,1,0,92,88,1175,Delaware St,1,0,1,50,67,0,1
2007,18,1362,San Francisco,1,1,0,89,64,1201,Fresno St,3,3,0,240,177,0,0
2007,18,1198,Florida Intl,2,0,2,122,169,1108,Alcorn St,3,0,3,160,267,0,1
2007,18,1179,Drake,0,0,0,0,0,1369,SE Missouri St,1,0,1,52,92,1,1
2007,18,1177,DePaul,2,0,2,97,127,1183,E Illinois,3,0,3,169,190,0,1
2007,18,1176,Denver,2,0,2,132,152,1170,CS Sacramento,2,0,2,120,181,0,0
2007,18,1163,Connecticut,1,1,0,53,46,1146,Cent Arkansas,1,0,1,64,69,0,1
2007,18,1162,Columbia,2,1,1,138,176,1312,NJIT,2,2,0,119,107,0,1
2007,18,1261,LSU,0,0,0,0,0,1311,Nicholls St,4,0,4,275,358,0,1
2007,18,1258,Loy Marymount,2,1,1,105,126,1308,New Mexico St,1,1,0,76,74,0,1
2007,18,1250,Lehigh,3,0,3,223,245,1165,Cornell,2,2,0,140,133,0,1
2007,18,1246,Kentucky,1,1,0,57,46,1290,MS Valley St,2,0,2,91,150,0,1
2007,18,1244,Kennesaw,1,0,1,55,96,1389,St Peter's,1,1,0,67,56,1,1
2007,18,1234,Iowa,1,1,0,75,53,1405,Toledo,1,0,1,66,79,1,1
2007,18,1231,Indiana,2,1,1,146,126,1232,Indiana St,1,1,0,73,71,0,1
2007,18,1228,Illinois,2,2,0,156,90,1204,Ga Southern,2,1,1,164,145,0,1
2007,18,1385,St John's,3,2,1,206,194,1400,Texas,3,2,1,256,173,0,0
2007,18,1401,Texas A&M,1,1,0,81,49,1249,Lamar,1,1,0,72,64,0,1
2007,18,1403,Texas Tech,3,3,0,258,197,1295,N Dakota St,2,1,1,140,139,0,1
2007,18,1147,Centenary,2,1,1,157,157,1429,Utah St,1,0,1,71,88,1,0
2007,18,1158,Col Charleston,1,1,0,72,66,1437,Villanova,0,0,0,0,0,1,0
2007,18,1347,Radford,3,0,3,190,232,1442,W Illinois,0,0,0,0,0,1,0
2007,18,1448,Wake Forest,2,2,0,177,165,1189,Elon,1,0,1,49,83,0,1
2007,18,1450,Washington St,3,3,0,229,181,1427,UT San Antonio,1,0,1,54,64,0,1
2007,18,1267,Marshall,1,1,0,82,80,1352,Robert Morris,1,1,0,96,72,0,0
2007,18,1424,UNLV,2,2,0,155,138,1364,UC Santa Barbara,2,2,0,163,123,0,0
2007,18,1191,Evansville,1,0,1,64,67,1274,Miami FL,2,2,0,169,107,0,0
2007,18,1275,Miami OH,2,0,2,102,114,1197,Florida A&M,1,0,1,54,93,0,1
2007,18,1276,Michigan,4,4,0,284,218,1217,Harvard,2,1,1,149,149,0,1
2007,18,1278,Minnesota,1,1,0,63,49,1254,LIU Brooklyn,1,1,0,73,59,0,1
2007,18,1193,Fairfield,3,0,3,166,189,1279,Mississippi,2,2,0,141,103,1,0
2007,18,1336,Penn St,2,2,0,132,102,1392,Stony Brook,2,1,1,137,135,0,0
2007,18,1248,Lafayette,3,1,2,202,253,1386,St Joseph's PA,1,1,0,63,47,0,0
2007,18,1256,Louisiana Tech,0,0,0,0,0,1387,St Louis,0,0,0,0,0,1,0
2007,18,1375,South Alabama,3,2,1,206,194,1287,Morehead St,1,0,1,46,63,0,1
2007,18,1378,South Florida,1,1,0,77,61,1354,S Carolina St,1,0,1,52,55,0,1
2007,18,1390,Stanford,3,2,1,210,203,1321,Northwestern,2,1,1,110,103,0,1
2007,18,1433,VCU,1,1,0,75,63,1462,Xavier,1,1,0,79,46,1,0
2007,19,1461,Wyoming,2,2,0,170,150,1412,UAB,3,2,1,211,194,0,1
2007,19,1425,USC,1,0,1,74,80,1388,St Mary's CA,2,1,1,135,118,0,1
2007,19,1240,Jacksonville St,1,0,1,54,66,1459,Wofford,1,0,1,88,92,0,0
2007,19,1280,Mississippi St,2,2,0,151,92,1457,Winthrop,2,1,1,123,111,0,0
2007,19,1214,Hampton,3,1,2,196,237,1420,UMBC,2,0,2,112,136,0,0
2007,19,1416,UCF,0,0,0,0,0,1391,Stetson,3,1,2,185,215,0,1
2007,19,1410,UTRGV,1,1,0,64,54,1402,Texas St,1,0,1,85,91,0,1
2007,19,1409,Tulsa,0,0,0,0,0,1114,Ark Little Rock,2,1,1,140,172,0,1
2007,19,1408,Tulane,2,1,1,115,141,1149,Charleston So,2,1,1,141,151,0,1
2007,19,1292,MTSU,2,0,2,114,154,1405,Toledo,2,0,2,131,157,1,0
2007,19,1147,Centenary,3,1,2,228,234,1369,SE Missouri St,2,0,2,103,170,1,1
2007,19,1169,CS Northridge,3,2,1,237,217,1337,Pepperdine,3,1,2,247,265,0,1
2007,19,1163,Connecticut,2,2,0,141,105,1193,Fairfield,4,0,4,233,259,0,1
2007,19,1162,Columbia,3,2,1,211,236,1244,Kennesaw,2,1,1,122,156,0,1
2007,19,1140,BYU,1,0,1,69,82,1226,Idaho St,2,1,1,122,116,0,1
2007,19,1116,Arkansas,1,1,0,92,52,1372,SF Austin,2,1,1,124,121,0,1
2007,19,1160,Colorado,2,1,1,143,170,1102,Air Force,3,3,0,229,158,0,0
2007,19,1237,IUPUI,3,1,2,233,205,1125,Belmont,2,1,1,139,137,0,0
2007,19,1436,Vermont,3,2,1,222,209,1180,Drexel,0,0,0,0,0,0,0
2007,19,1306,New Hampshire,1,0,1,47,86,1148,Central Conn,3,0,3,173,227,0,0
2007,19,1206,George Mason,1,1,0,79,74,1455,Wichita St,1,1,0,76,64,0,0
2007,19,1452,West Virginia,1,1,0,50,42,1145,Canisius,1,0,1,69,72,0,1
2007,19,1407,Troy,2,1,1,152,149,1451,Weber St,0,0,0,0,0,1,0
2007,19,1271,MD E Shore,0,0,0,0,0,1447,Wagner,2,0,2,130,139,0,0
2007,19,1310,Niagara,1,0,1,66,74,1434,Valparaiso,1,1,0,75,67,0,0
2007,19,1158,Col Charleston,2,1,1,140,147,1433,VCU,2,1,1,142,133,1,0
2007,19,1179,Drake,1,1,0,78,51,1429,Utah St,2,1,1,148,159,1,0
2007,19,1245,Kent,3,2,1,245,205,1178,Detroit,2,1,1,102,137,0,1
2007,19,1247,La Salle,0,0,0,0,0,1291,Mt St Mary's,2,1,1,123,120,0,1
2007,19,1257,Louisville,0,0,0,0,0,1322,Northwestern LA,2,1,1,164,150,0,1
2007,19,1383,St Francis NY,3,0,3,159,223,1263,Maine,3,0,3,178,198,0,0
2007,19,1264,Manhattan,2,1,1,118,116,1220,Hofstra,1,0,1,82,88,0,1
2007,19,1266,Marquette,2,2,0,146,101,1185,E Michigan,3,1,2,204,230,0,1
2007,19,1146,Cent Arkansas,2,0,2,123,157,1279,Mississippi,3,3,0,211,170,1,0
2007,19,1182,Duquesne,1,1,0,81,75,1421,UNC Asheville,1,0,1,46,61,0,1
2007,19,1422,UNC Greensboro,3,0,3,184,226,1187,East Carolina,2,1,1,153,138,0,0
2007,19,1191,Evansville,2,0,2,133,141,1156,Cleveland St,2,0,2,147,156,0,1
2007,19,1371,Seton Hall,0,0,0,0,0,1192,F Dickinson,1,0,1,71,96,0,0
2007,19,1196,Florida,3,3,0,255,155,1151,Chattanooga,1,0,1,70,71,0,1
2007,19,1198,Florida Intl,3,1,2,196,230,1442,W Illinois,1,1,0,75,72,0,1
2007,19,1221,Holy Cross,2,2,0,129,112,1373,Siena,1,0,1,72,92,0,1
2007,19,1222,Houston,1,1,0,102,99,1284,Monmouth NJ,3,1,2,174,198,0,1
2007,19,1361,San Diego St,2,2,0,161,157,1143,California,1,1,0,60,47,0,1
2007,19,1365,Santa Clara,0,0,0,0,0,1428,Utah,1,0,1,73,76,0,1
2007,19,1374,SMU,3,2,1,179,168,1173,Dayton,2,2,0,157,128,0,1
2007,19,1379,Southern Miss,1,1,0,77,67,1106,Alabama St,0,0,0,0,0,0,1
2007,19,1249,Lamar,2,1,1,132,158,1387,St Louis,1,1,0,87,65,1,0
2007,19,1312,NJIT,3,2,1,179,180,1389,St Peter's,2,1,1,127,123,1,0
2007,19,1395,TCU,2,2,0,131,119,1426,UT Arlington,1,1,0,83,81,0,1
2007,19,1401,Texas A&M,2,2,0,175,109,1256,Louisiana Tech,1,0,1,65,87,0,1
2007,19,1304,Nebraska,0,0,0,0,0,1166,Creighton,1,1,0,78,42,0,1
2007,19,1305,Nevada,1,1,0,75,47,1115,Ark Pine Bluff,1,0,1,45,81,0,1
2007,19,1349,Rice,2,1,1,120,149,1317,North Texas,2,1,1,171,155,0,0
2007,19,1318,Northeastern,2,0,2,110,159,1324,Oakland,2,1,1,130,122,1,0
2007,19,1338,Pittsburgh,3,3,0,231,169,1269,Massachusetts,2,2,0,163,117,0,1
2007,19,1113,Arizona St,1,0,1,71,75,1340,Portland St,3,1,2,227,296,0,0
2007,19,1108,Alcorn St,4,0,4,221,341,1347,Radford,4,0,4,262,307,1,0
2007,19,1131,Boston Univ,2,1,1,135,144,1351,Rider,1,0,1,52,63,0,0
2007,19,1243,Kansas St,2,2,0,125,101,1399,Tennessee Tech,0,0,0,0,0,0,1
2007,19,1129,Boise St,1,0,1,79,94,1381,Southern Utah,2,2,0,150,141,0,1
2007,19,1138,Buffalo,3,2,1,210,219,1274,Miami FL,3,3,0,243,176,1,1
2007,19,1119,Army,3,2,1,201,184,1216,Hartford,2,0,2,123,147,0,1
2007,19,1344,Providence,1,1,0,96,71,1135,Brown,3,0,3,139,186,0,0
2007,19,1171,Dartmouth,2,0,2,110,192,1159,Colgate,1,0,1,59,65,0,0
2007,20,1133,Bradley,1,1,0,78,58,1227,IL Chicago,1,0,1,89,100,0,1
2007,20,1156,Cleveland St,3,0,3,196,219,1274,Miami FL,4,3,1,300,236,1,1
2007,20,1191,Evansville,3,1,2,196,190,1138,Buffalo,4,3,1,270,276,0,1
2007,20,1132,Bowling Green,1,0,1,54,64,1202,Furman,2,1,1,146,136,0,0
2007,20,1199,Florida St,3,3,0,217,176,1309,New Orleans,4,1,3,268,288,0,1
2007,20,1141,C Michigan,2,1,1,121,132,1282,Missouri KC,1,1,0,85,70,0,1
2007,20,1120,Auburn,2,2,0,166,130,1190,ETSU,2,1,1,124,140,0,1
2007,20,1112,Arizona,2,1,1,191,172,1308,New Mexico St,2,1,1,145,145,0,1
2007,20,1104,Alabama,2,2,0,167,127,1234,Iowa,2,2,0,153,118,1,1
2007,20,1123,Ball St,1,1,0,81,42,1341,Prairie View,1,0,1,49,81,0,1
2007,20,1209,Georgia St,2,0,2,140,175,1445,W Salem St,4,0,4,224,309,0,1
2007,20,1157,Coastal Car,2,0,2,109,162,1460,Wright St,1,1,0,57,56,0,1
2007,20,1176,Denver,3,0,3,185,226,1294,N Colorado,2,0,2,100,171,0,1
2007,20,1163,Connecticut,3,3,0,215,154,1279,Mississippi,4,4,0,286,231,0,1
2007,20,1146,Cent Arkansas,3,0,3,184,232,1193,Fairfield,5,0,5,282,333,1,0
2007,20,1401,Texas A&M,3,3,0,250,168,1387,St Louis,2,2,0,169,134,0,1
2007,20,1179,Drake,2,1,1,152,143,1407,Troy,3,1,2,213,215,1,0
2007,20,1429,Utah St,3,2,1,240,233,1451,Weber St,1,1,0,66,61,1,1
2007,20,1314,North Carolina,2,2,0,176,147,1205,Gardner Webb,2,0,2,135,175,0,1
2007,20,1320,Northern Iowa,3,2,1,212,191,1454,WI Milwaukee,4,1,3,245,275,0,1
2007,20,1323,Notre Dame,3,2,1,253,180,1154,Citadel,3,0,3,157,220,0,1
2007,20,1325,Ohio,1,1,0,83,66,1463,Yale,0,0,0,0,0,0,1
2007,20,1329,Oklahoma St,3,3,0,260,191,1358,Sam Houston St,1,0,1,64,79,0,1
2007,20,1207,Georgetown,2,2,0,155,129,1330,Old Dominion,4,3,1,263,230,0,0
2007,20,1338,Pittsburgh,4,4,0,316,237,1324,Oakland,3,2,1,197,174,0,1
2007,20,1339,Portland,4,1,3,215,237,1413,UC Davis,3,0,3,239,291,0,1
2007,20,1250,Lehigh,4,1,3,313,316,1357,Sacred Heart,3,1,2,217,234,0,1
2007,20,1261,LSU,1,1,0,96,42,1419,ULM,3,2,1,186,192,0,1
2007,20,1265,Marist,2,1,1,144,145,1194,FL Atlantic,3,0,3,175,250,0,1
2007,20,1269,Massachusetts,3,2,1,231,202,1318,Northeastern,3,0,3,162,226,1,1
2007,20,1281,Missouri,4,4,0,323,252,1172,Davidson,4,3,1,340,308,0,1
2007,20,1283,Missouri St,1,1,0,79,66,1175,Delaware St,2,0,2,93,130,0,1
2007,20,1225,Idaho,2,1,1,150,157,1286,Montana St,3,0,3,146,216,0,0
2007,20,1392,Stony Brook,3,2,1,196,186,1298,Navy,3,2,1,192,180,0,0
2007,20,1211,Gonzaga,3,3,0,256,194,1427,UT San Antonio,2,0,2,98,131,0,1
2007,20,1218,Hawaii,2,1,1,138,140,1333,Oregon St,4,2,2,253,253,0,1
2007,20,1228,Illinois,3,3,0,241,140,1197,Florida A&M,2,0,2,87,145,0,1
2007,20,1437,Villanova,1,1,0,81,68,1462,Xavier,2,2,0,149,113,1,0
2007,20,1458,Wisconsin,2,2,0,151,110,1380,Southern Univ,1,0,1,37,97,0,1
2007,20,1443,WKU,2,2,0,166,122,1398,Tennessee St,0,0,0,0,0,0,1
2007,20,1449,Washington,3,3,0,271,226,1170,CS Sacramento,3,1,2,194,234,0,1
2007,20,1438,Virginia,1,1,0,93,90,1288,Morgan St,2,0,2,151,183,0,1
2007,20,1147,Centenary,4,2,2,311,285,1348,Rhode Island,2,0,2,177,186,1,0
2007,20,1356,S Illinois,0,0,0,0,0,1293,Murray St,2,0,2,128,149,0,1
2007,20,1376,South Carolina,3,2,1,187,193,1252,Lipscomb,2,1,1,136,153,0,1
2007,20,1386,St Joseph's PA,2,2,0,144,120,1137,Bucknell,2,0,2,132,141,0,1
2007,20,1397,Tennessee,3,3,0,248,198,1164,Coppin St,2,0,2,110,173,0,1
2007,20,1235,Iowa St,3,3,0,193,155,1313,Norfolk St,2,0,2,90,164,0,1
2007,20,1242,Kansas,2,1,1,162,135,1406,Towson,2,2,0,147,126,0,1
2007,20,1249,Lamar,3,1,2,201,240,1256,Louisiana Tech,2,0,2,124,162,1,1
2007,20,1236,PFW,2,0,2,116,167,1232,Indiana St,2,1,1,139,144,0,0
2007,20,1231,Indiana,3,2,1,219,192,1152,Chicago St,3,1,2,228,263,0,1
2007,21,1260,Loyola-Chicago,3,2,1,220,217,1360,San Diego,1,0,1,62,71,0,1
2007,21,1177,DePaul,3,1,2,168,168,1246,Kentucky,2,2,0,136,102,1,0
2007,21,1229,Illinois St,3,1,2,181,180,1169,CS Northridge,4,3,1,332,309,0,1
2007,21,1349,Rice,3,1,2,189,220,1332,Oregon,4,4,0,362,248,0,0
2007,21,1384,St Francis PA,0,0,0,0,0,1382,St Bonaventure,3,2,1,232,221,0,1
2007,21,1350,Richmond,2,2,0,132,117,1255,Longwood,3,1,2,188,203,0,1
2007,21,1210,Georgia Tech,3,3,0,286,193,1345,Purdue,2,2,0,172,115,1,1
2007,21,1102,Air Force,4,4,0,313,204,1181,Duke,3,3,0,233,139,1,0
2007,21,1161,Colorado St,2,0,2,143,157,1129,Boise St,2,1,1,156,162,0,1
2007,21,1158,Col Charleston,3,1,2,199,218,1292,MTSU,3,0,3,183,229,1,1
2007,21,1144,Campbell,1,1,0,83,63,1423,UNC Wilmington,2,1,1,163,170,0,1
2007,21,1124,Baylor,2,1,1,156,160,1411,TX Southern,2,0,2,129,158,0,1
2007,21,1143,California,2,1,1,139,133,1365,Santa Clara,1,1,0,83,72,0,1
2007,21,1127,Binghamton,2,1,1,133,139,1291,Mt St Mary's,3,1,2,183,186,0,1
2007,21,1110,American Univ,3,2,1,206,199,1259,Loyola MD,3,2,1,195,179,0,1
2007,21,1104,Alabama,3,3,0,239,187,1462,Xavier,3,3,0,220,179,1,1
2007,21,1404,TN Martin,4,1,3,261,291,1117,Arkansas St,4,1,3,236,275,0,0
2007,21,1394,TAM C. Christi,0,0,0,0,0,1284,Monmouth NJ,4,1,3,254,287,0,1
2007,21,1405,Toledo,3,1,2,206,226,1433,VCU,3,2,1,213,192,1,1
2007,21,1234,Iowa,3,2,1,213,190,1437,Villanova,2,1,1,147,139,1,0
2007,21,1444,W Michigan,2,0,2,138,159,1178,Detroit,3,1,2,150,198,0,1
2007,21,1456,William & Mary,1,0,1,60,70,1447,Wagner,3,1,2,212,215,0,1
2007,21,1326,Ohio St,4,4,0,349,248,1362,San Francisco,2,1,1,155,150,0,1
2007,21,1182,Duquesne,2,2,0,158,151,1296,N Illinois,0,0,0,0,0,0,0
2007,21,1272,Memphis,1,1,0,111,69,1328,Oklahoma,2,2,0,173,84,1,1
2007,21,1268,Maryland,5,5,0,430,312,1457,Winthrop,3,2,1,197,174,0,1
2007,21,1266,Marquette,3,3,0,241,163,1403,Texas Tech,4,4,0,343,278,1,1
2007,22,1331,Oral Roberts,2,1,1,143,139,1418,Louisiana,1,0,1,54,69,0,1
2007,22,1329,Oklahoma St,4,4,0,346,258,1380,Southern Univ,2,0,2,76,189,0,1
2007,22,1318,Northeastern,4,0,4,218,305,1131,Boston Univ,3,1,2,195,210,0,1
2007,22,1321,Northwestern,3,1,2,163,161,1135,Brown,4,1,3,190,227,0,1
2007,22,1307,New Mexico,2,2,0,198,121,1243,Kansas St,3,3,0,226,180,0,1
2007,22,1305,Nevada,2,2,0,157,110,1414,UC Irvine,5,2,3,276,327,0,1
2007,22,1301,NC State,2,2,0,155,131,1434,Valparaiso,2,2,0,145,125,0,1
2007,22,1317,North Texas,3,2,1,242,224,1409,Tulsa,1,1,0,66,60,0,1
2007,22,1361,San Diego St,3,3,0,247,236,1415,UC Riverside,3,1,2,189,200,0,1
2007,22,1357,Sacred Heart,4,1,3,280,306,1107,SUNY Albany,2,2,0,142,116,0,1
2007,22,1352,Robert Morris,2,2,0,169,141,1306,New Hampshire,2,0,2,113,159,0,1
2007,22,1174,Delaware,2,0,2,129,165,1351,Rider,2,1,1,118,123,0,0
2007,22,1328,Oklahoma,3,2,1,238,161,1345,Purdue,3,2,1,233,194,1,0
2007,22,1336,Penn St,3,2,1,183,161,1137,Bucknell,3,0,3,185,204,0,1
2007,22,1335,Penn,3,1,2,212,203,1180,Drexel,1,1,0,59,46,0,1
2007,22,1298,Navy,4,3,1,279,256,1271,MD E Shore,1,0,1,76,82,0,1
2007,22,1337,Pepperdine,4,1,3,339,360,1364,UC Santa Barbara,3,3,0,242,199,0,0
2007,22,1205,Gardner Webb,3,0,3,185,278,1422,UNC Greensboro,4,0,4,248,298,0,0
2007,22,1246,Kentucky,3,3,0,223,183,1417,UCLA,1,1,0,82,69,1,0
2007,22,1420,UMBC,3,1,2,168,185,1248,Lafayette,4,1,3,275,334,0,1
2007,22,1400,Texas,4,3,1,333,249,1311,Nicholls St,5,0,5,317,454,0,1
2007,22,1388,St Mary's CA,3,1,2,198,187,1395,TCU,3,3,0,228,208,0,1
2007,22,1378,South Florida,2,2,0,159,130,1198,Florida Intl,4,2,2,258,290,0,1
2007,22,1416,UCF,1,1,0,73,60,1126,Bethune-Cookman,0,0,0,0,0,0,1
2007,22,1448,Wake Forest,3,3,0,250,213,1435,Vanderbilt,1,0,1,70,86,0,1
2007,22,1153,Cincinnati,3,3,0,200,139,1459,Wofford,2,1,1,170,172,0,0
2007,22,1458,Wisconsin,3,3,0,243,149,1175,Delaware St,3,0,3,147,207,0,1
2007,22,1450,Washington St,4,4,0,296,225,1226,Idaho St,3,1,2,200,200,0,1
2007,22,1426,UT Arlington,2,1,1,172,178,1410,UTRGV,2,2,0,141,118,0,1
2007,22,1443,WKU,3,3,0,253,191,1406,Towson,3,2,1,208,213,0,1
2007,22,1425,USC,2,1,1,143,143,1154,Citadel,4,0,4,207,294,0,1
2007,22,1247,La Salle,1,1,0,66,60,1224,Howard,3,1,2,187,232,0,1
2007,22,1119,Army,4,3,1,263,237,1165,Cornell,3,2,1,211,223,0,0
2007,22,1164,Coppin St,3,0,3,175,272,1445,W Salem St,5,0,5,311,403,0,1
2007,22,1173,Dayton,3,2,1,205,181,1463,Yale,1,0,1,65,73,0,1
2007,22,1442,W Illinois,2,1,1,135,134,1236,PFW,3,0,3,177,234,0,0
2007,22,1278,Minnesota,2,2,0,133,103,1235,Iowa St,4,4,0,250,204,0,0
2007,22,1228,Illinois,4,4,0,325,203,1366,Savannah St,2,2,0,138,125,0,1
2007,22,1217,Harvard,3,1,2,199,231,1221,Holy Cross,3,3,0,194,169,0,0
2007,22,1210,Georgia Tech,4,4,0,365,254,1272,Memphis,2,2,0,188,134,1,1
2007,22,1209,Georgia St,3,1,2,234,262,1106,Alabama St,1,0,1,43,80,0,1
2007,22,1208,Georgia,2,1,1,164,107,1354,S Carolina St,2,0,2,121,137,0,1
2007,22,1214,Hampton,4,1,3,245,293,1206,George Mason,2,1,1,145,146,0,0
2007,22,1287,Morehead St,2,0,2,101,133,1190,ETSU,3,1,2,182,204,0,1
2007,22,1277,Michigan St,5,4,1,327,259,1436,Vermont,4,2,2,268,268,0,1
2007,22,1245,Kent,4,3,1,306,253,1396,Temple,0,0,0,0,0,0,1
2007,22,1242,Kansas,3,2,1,249,196,1398,Tennessee St,1,0,1,69,87,0,1
2007,22,1353,Rutgers,1,0,1,41,55,1238,Jackson St,4,0,4,259,383,0,0
2007,22,1181,Duke,4,4,0,304,195,1266,Marquette,4,4,0,328,235,1,0
2007,22,1275,Miami OH,3,1,2,154,147,1227,IL Chicago,2,0,2,161,181,0,1
2007,22,1102,Air Force,5,4,1,369,275,1403,Texas Tech,5,4,1,415,365,1,1
2007,22,1162,Columbia,4,3,1,274,287,1254,LIU Brooklyn,2,1,1,127,129,0,1
2007,22,1428,Utah,2,0,2,145,159,1160,Colorado,3,1,2,189,254,0,0
2007,22,1155,Clemson,5,5,0,380,286,1280,Mississippi St,3,2,1,214,166,0,1
2007,22,1123,Ball St,2,2,0,146,90,1151,Chattanooga,2,0,2,114,164,0,0
2007,22,1138,Buffalo,5,3,2,314,350,1233,Iona,2,0,2,99,125,0,1
2007,22,1133,Bradley,2,2,0,159,130,1197,Florida A&M,3,0,3,150,229,0,1
2007,22,1113,Arizona St,2,0,2,138,146,1363,San Jose St,3,0,3,186,234,0,1
2007,22,1389,St Peter's,3,2,1,202,180,1192,F Dickinson,2,1,1,147,167,0,0
2007,22,1244,Kennesaw,3,1,2,173,219,1203,G Washington,3,3,0,238,166,0,0
2007,22,1201,Fresno St,4,4,0,326,243,1115,Ark Pine Bluff,2,0,2,108,163,0,1
2007,22,1196,Florida,4,4,0,348,199,1341,Prairie View,2,0,2,97,146,0,1
2007,22,1183,E Illinois,4,0,4,210,261,1453,WI Green Bay,2,0,2,119,153,0,1
2007,23,1438,Virginia,2,2,0,178,156,1421,UNC Asheville,2,0,2,122,138,0,1
2007,23,1171,Dartmouth,3,0,3,153,247,1373,Siena,2,0,2,129,157,0,0
2007,23,1374,SMU,4,3,1,232,216,1419,ULM,4,2,2,243,280,0,1
2007,23,1381,Southern Utah,3,2,1,218,218,1225,Idaho,3,1,2,215,229,0,1
2007,23,1269,Massachusetts,4,3,1,310,258,1383,St Francis NY,4,0,4,219,302,0,1
2007,23,1222,Houston,2,2,0,191,179,1212,Grambling,0,0,0,0,0,0,1
2007,23,1211,Gonzaga,4,4,0,348,242,1314,North Carolina,3,3,0,279,197,1,1
2007,23,1316,North Florida,3,0,3,143,225,1194,FL Atlantic,4,0,4,242,333,0,0
2007,23,1193,Fairfield,6,1,5,328,376,1207,Georgetown,3,2,1,217,204,0,0
2007,23,1146,Cent Arkansas,4,0,4,227,278,1290,MS Valley St,3,0,3,147,229,0,0
2007,23,1279,Mississippi,5,4,1,345,308,1399,Tennessee Tech,1,0,1,79,101,0,1
2007,23,1276,Michigan,5,5,0,366,268,1464,Youngstown St,3,1,2,210,217,0,1
2007,23,1264,Manhattan,3,2,1,197,193,1343,Princeton,3,2,1,186,175,0,0
2007,23,1282,Missouri KC,2,1,1,153,155,1334,Pacific,1,0,1,74,76,1,0
2007,23,1182,Duquesne,3,2,1,240,238,1324,Oakland,4,2,2,252,240,0,0
2007,23,1249,Lamar,4,2,2,272,308,1309,New Orleans,5,1,4,318,357,0,0
2007,23,1295,N Dakota St,3,1,2,221,224,1202,Furman,3,2,1,209,195,0,1
